c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,target
0.195252853,0.003490457,-0.024072471,0.00417086,0,0,0,0,-0.0069286,0,-0.02412256,-0.026128452,0,0.010686721,1.63E-05,-0.00533378,0,0,0,-0.001268221,1.213038472,-0.033333849,0,0.019238645,0.010372939,0.016760461,-1.33E-06,0,-0.009578263,-0.003481812,0.006845851,0,-0.004315869,0,-0.001330531,0.029855058,0,-0.023613567,0.009488277,0.000909455,0,0,0.023260475,0.025633644,0,0,0.0049021,0.13324912,0.006064583,0.000928413,-0.052577683,0,-0.002360301,0,0,0.110744412,-0.000833229,0,-0.020105794,0,0.007468778,0,0,-0.083751098,0,0.006182443,-0.002012656,0.000297926,0.007717979,0,0.007571535,-0.022759944,-0.05218055,-0.003945385,0,0.010379403,0.012047916,-0.060460091,0.038249824,-0.009636908,0.036422926,0.141950735,0.014176275,0,0,0,0.012549122,1.377002671,1
0.297223764,0.006691141,-0.014632425,-0.011569582,0,0,0,0,0.0048974,-0.517834814,-0.030945288,-0.006094228,0,-0.011274445,0.002412116,-0.002848424,0,0,0,0.003463588,-0.50328139,-0.018401698,0,0.00511929,-0.008063137,-0.004723564,0.011526328,0,0.000643175,-0.019419674,0.001352961,0,-0.003619276,0,-0.002868954,-0.022802018,0,-0.028422505,0.009170858,-0.019779876,0,0,0.01252723,0.00291457,0,0,-0.00102452,-0.648729481,8.74E-05,0.002337996,-0.054298576,0,0.005213066,0,0,0.1047695,0.000413738,0,-0.002705658,0,-0.006991537,0,0,-0.010219693,0,0.000104564,-0.000334786,-0.004688748,0.005446659,0,0.014379361,0.002652556,0.073034576,0.006322899,0,-0.038863744,-0.000170798,-0.019683548,0.071807104,0.073253387,-0.028159773,0,-0.013756773,0,0,0,-0.008350284,-0.243181058,0
0.694383979,-0.005927347,-0.013184992,-0.009373556,0,0,0,0,-0.02466859,0,-0.060111565,-0.087107646,-0.155575682,-0.016522312,0.011378783,0.007835162,0,0,0,-0.00098855,0.013501324,0.034712414,0,0.002129745,0.007971983,0.005050412,-0.004032694,0,0.002633417,0.001271989,0.003041106,0,-0.000489885,0,-0.005841588,-0.006811277,0,-0.010411857,2.53E-05,-0.000401801,0,0,0.006870534,-0.020442456,0,0,0.00512217,-0.165740858,-0.005347572,-0.000774023,-0.007604358,0,0.008502823,0,0,0.021818374,-0.006057954,0,0.019315013,0,-0.000417344,0,0,0.019278303,0,-0.013676679,0.000665955,0.007977768,0.006475894,0,0.022927853,0.001316959,-0.013427705,-0.000963782,0,0.047284129,0.000811566,0.144781105,-0.149424236,-0.084128208,9.80E-05,0,0.022166963,0,0,0,-0.000935331,0.590202371,1
-0.482667947,-0.003418812,-0.012586526,0.005964684,0,0,0,0,0.035576955,0,-0.14872152,-0.03618342,0,0.022691664,-0.024463152,-0.027664821,0,0,0,-0.000222074,0.274144761,0.052741668,0,0.042866258,-0.002568317,-0.000862201,-0.00147602,0,0.020976282,0.000786485,-0.000596974,0,0.044045893,0,0.007033623,0.031097802,0,0.011552879,-0.001536254,-0.002394267,0,0,-0.003342881,-0.008136404,0,0,-0.026141583,0.354896901,-0.008211077,-0.003123099,-0.122436772,0,0.000215846,0,0,0.134834639,0.012932944,0.869110485,-0.001294078,0,-0.018693029,0,0,0.065254885,0,-0.002906239,0.000245285,0.021853841,-0.020645998,0,0.043030745,-0.000278747,-0.089155364,0.004404969,0,0.045400881,0.003645632,0.038283456,-0.178314781,-0.029100161,-0.092771997,0,-0.015444969,0,0,0,-9.53E-05,-1.022128668,1
1.714716877,-0.004006379,0.012164188,0.000906895,0,0,0,0,-0.010784491,0,0.001009972,-0.072864899,0,0.048155611,-0.010761792,0.000287828,0,0,0,0.004865126,-1.724571809,-0.069082672,0,0.000387226,0.013310958,0.002494997,0.000485821,0,6.80E-05,0.017629023,0.000143632,0,0.014972389,0,-0.001576717,0.027089046,0,0.007191875,0.000299064,0.010313454,0,0.024477623,0.025340212,-0.032539083,0,0,0.007434792,1.558187926,0.000219882,0.013013882,0.054364421,0,-0.00560966,0,0,-0.147677743,0.000428794,0,-0.019751121,0,0.003029771,0,0,0.0330101,0,-0.000969457,-0.000599376,-0.005574205,0.00499451,0,0.025563967,-0.001192369,0.052221873,-0.00769545,0,0.029339687,0.010584845,-0.062751786,0.068021626,-0.207406225,-0.080390121,0,-0.051711332,0,0,0,-0.009340136,-2.120254716,1
0.320258009,0.004722727,-0.002815713,-0.037089977,0,0,0,0,0.016663051,-0.490759865,-0.019624869,-0.082781146,0,0.080350839,5.10E-05,-0.00065893,0,0,0,0.003190234,0.89594241,-0.023745383,0,-0.024844122,0.00624241,-0.001753522,0.008672518,0,-0.008061539,-0.020547551,0.00351336,0,-0.018172091,0,0.0005791,0.021133704,0,-0.009553657,0.02889963,0.014207891,0,0,0.033319276,0.003646003,0,0,0.001439444,0.372703958,5.03E-06,0.010617744,0.054083142,0,-0.0025124,0,0,-0.075001266,0.000999909,0,-0.024872802,0,-0.018869717,0,0,-0.003819314,0,-0.001743642,-0.006521858,0.002663193,0.001315705,0,-0.017749535,-0.000573702,0.014039775,-0.002502379,0,0.031378898,0.010240051,0.004783701,-0.010992392,-0.059412552,0.038855238,0,0.025515893,0,0,0,0.000469722,0.572584922,1
0.427262714,0.009863334,-0.02831069,-0.002329398,-0.113458311,0,0,0,0.013742662,0,-0.00184956,-0.046657865,0,0.014917316,-0.022488454,0.007751939,0,0,0,-4.74E-05,0.968295313,-0.046902,0,0.040577182,-0.002348647,-0.011557245,-0.030236075,0,0.006708757,0.007584457,-0.023018532,0,-0.002276806,0,0.002515878,0.017704249,0,0.048006457,3.07E-05,0.006683737,0,0,-0.022556723,0.08675033,0,0,-0.003678097,-0.251109091,-0.001076189,-0.013688755,-0.073135684,0,-5.58E-05,0,0,0.081481739,0.000972799,0,-0.026010877,0,0.013895392,0,0,-0.039351611,0,-0.017527073,0.000984363,0.005158435,0.030358208,0,0.058076828,-0.001377465,0.056604731,5.47E-07,0,-0.11602198,1.01E-05,0.182652239,-0.205009,0.095253366,-0.026936767,0,-0.036218463,0,0,0,-0.083724443,0.868402702,0
1.593243943,0.017863284,0.003992278,-0.004427447,0,0,0,0,-0.055413142,0,-0.050071804,-0.135015107,0,0.021497786,-0.013593008,-0.049889645,0,0,0,-0.008662652,-1.055126446,-0.026994054,0,0.031777977,0.004256313,0.003899994,-0.008676439,0,-0.01272151,-0.014948379,0.007148556,0,0.033360168,0,-0.002146505,0.005058276,0,-0.016859842,-0.014409654,-0.005241485,0,0,-0.012427284,0.02073651,0,0,-0.002727795,1.476394025,0.010463292,-0.00144259,0.081227678,0,0.001000654,0,0,-0.092804112,-0.001264052,0,0.002774926,0,0.007139336,-0.121668886,0,0.043917824,0,0.000310977,0.000934547,0.00138886,-0.000458575,0,0.024502599,-0.001115427,0.033947288,-0.00174381,0,0.069368358,-0.012665193,-0.015447444,-0.012859516,-0.138639152,-0.021650342,0,-0.084673709,0,0,0,-0.025016145,-1.966266155,1
1.268673628,-0.001882986,0.012835272,0.000121195,0,0,0,0,-0.011961843,0,0.000271658,-0.069552863,0,0.047380029,-0.011570515,-2.18E-05,0,0,0,0.005365684,-2.023018285,-0.063485823,0,0.002122486,-0.000920427,0.003190744,0.001093504,0,0.000395743,0.021306175,-0.002576317,0,0.02176386,0,-0.002641668,0.023970515,0,0.008441777,-0.001780717,0.006717829,0,0.020093633,0.018167026,-0.005589375,0,0,0.007774417,1.326718727,0.000253178,0.009159006,0.062830316,0,-0.00863105,0,0,-0.129377073,-1.36E-05,0,-0.01862678,0,-0.000424975,0,0,0.007156321,0,-0.000594347,-0.000357203,-0.005222552,0.002220963,0,0.042598039,-0.000141822,0.071975581,-0.007451802,0,0.029511385,0.002883115,-0.069077701,0.08087734,-0.21156665,-0.086691218,0,-0.074712143,0,0,0,-0.019632413,-1.962816938,0
-0.962222464,-0.001258163,-0.029141241,0.003094413,0,0,0,0,-0.007732958,0,0.034652495,-0.219880183,0,0.012821284,-0.001306956,-0.018852137,0.275654027,0,0,0.001522059,-0.091728511,-0.01071164,0,0.033259118,-0.006412629,0.001123114,-0.009097512,0,0.005528966,0.030821773,-0.017222914,0,0.042762715,0,-0.010381352,-0.031642795,0,-0.047074061,0.001457839,0.000150922,0,0,-0.011427747,0.116023353,0,0,0.000620782,-0.408040906,0.000407444,-0.000199085,0.019717442,0,0.0017547,0,0,-0.017682577,-7.87E-05,0,0.008465793,0,-0.01060171,0,0,0.012641977,0,-0.002909841,-0.001390045,-0.022257883,0.000722939,0,0.01517572,0.002414352,0.044955459,0.004363981,0,0.063358112,-0.024425352,-0.066712441,0.034308549,-0.320589208,-0.123442612,0,-0.086735694,0,0,0,-0.009888004,-0.378445535,1
-1.404032903,-0.00447911,-0.009511895,-0.006508643,0,0,0,0,0.047335609,0,-0.030019041,-0.054415839,0,-0.028399731,-0.00288952,-0.031409314,0,0,0,0.008191118,0.076509618,-0.029875266,0,0.003882252,-0.013189876,-0.000275001,-0.033675847,0,0.002556676,0.035300212,0.012760464,0,0.017636209,0,-0.000408463,-0.086676268,0,0.04990779,0.002402021,0.009250693,0,0,-0.007616216,0.161841628,0,0,-0.00145451,-1.281627395,0.001725233,-0.02453106,0.096061586,0,-0.004939735,0,0,0.042889537,0.003548707,0,0.013164296,0,-0.009034129,0,0,-0.072000991,0,0.000675056,0.008813561,0.000402143,-0.007599228,0,-0.026669259,-0.001594074,0.053700722,-0.00108566,0,0.028739115,-0.011449142,0.135796339,-0.096148078,-0.097425037,-0.050996559,0,-0.158421971,0.05235067,0,0,0.066165247,-0.460136031,1
1.360297012,0.004005262,-0.017886382,-0.005054704,0,0,0.346619078,0,-0.004332259,0,0.007887648,-0.04884309,0,-0.061873985,0.001507376,-0.008713712,0,0,0,0.012755028,0.382759107,0.035458233,0,0.00604523,-0.061149204,0.00787678,0.00237934,0,0.002043526,0.025773205,0.001111386,0,-0.012010507,0,0.001957118,-0.025266795,0,-0.060225547,-0.005194506,0.04708066,0,0,-0.081976607,-0.006165336,0,0,0.007894675,1.684882075,0.000642541,-0.040815522,-0.240443964,0,0.027533221,0,0,0.216076475,-0.001917759,0,0.031747228,0,-0.002033805,0,0,-0.047604275,0,0.006368915,-0.00560891,-0.002818261,0.000385737,0,0.015869678,-0.000157634,-0.211552777,0.005140031,0,0.020741833,-0.021657734,-0.190684226,0.29665043,0.004808765,0.021281345,0,0.273902624,0,0,0,0.022231046,-0.125655599,0
0.77575022,-0.012549897,0.018382354,-0.003080577,0,0,0,0,0.050506474,0,0.025252228,-0.040438594,0,0.002549368,0.002363213,-0.003824513,0,0,0.356825541,0.002675192,-1.18825034,-0.038638523,0,0.024028535,-0.007463349,-0.004617204,0.003543979,0,-0.018934533,-0.001620308,-0.025912801,0,-0.016944036,0,0.001096242,1.12E-05,0,-0.094123699,-1.17E-05,0.00894297,0,0,0.020088118,-0.029711449,0,0,0.005005782,-1.394210067,2.43E-05,-0.016178722,-0.030411209,0,-0.007375932,0,0,0.050543611,0.000631566,0,-0.006168628,0,-0.007840656,0,0,-0.007150698,0,-0.00235821,0.006566393,0.001463768,-0.006210064,0,-0.002691696,-0.00142826,-0.087697661,-0.008358035,0,0.001221551,-0.005480406,0.034878386,-0.043571355,-0.082748686,0.025836406,0,0.14321532,0,0,0,0.011009897,0.359248049,1
-0.221310046,-0.031043329,0.013034758,-0.02884018,-0.026073379,0,0,0,0.029446278,0,0.015981368,-0.029792943,0,0.055180141,-0.00621164,0.018615459,0,0,0,0.003285455,-1.228036559,0.031213877,0,0.05716811,0.014285627,-0.006395447,-0.017317429,0,0.052035409,0.016896853,-0.02143269,0,0.000452538,0,0.006643575,0.022102666,0,0.03140689,0.007023123,-0.000268881,0,0,0.001607667,0.105219716,0,0,-0.006408684,-0.221431695,-0.013476647,0.000686389,-0.012806223,0,0.001135707,0,0,-0.048785326,-0.00754753,0,-0.03563084,0,-0.014278629,0,0,-0.060020921,0,-0.002933129,-0.00207658,0.007849798,-0.008514308,0,0.001666156,0.002266963,0.091588822,0.005467366,0,-0.100006288,0.004211046,0.033456239,-0.033766324,0.127330556,-0.040321744,0,-0.026430814,0,0,0,-0.112647408,-1.345938536,0
1.995633288,-0.000662469,-0.049386643,-0.033203282,0,0,0,0,0.000476252,0,-0.125822516,-0.098666669,0,0.008401129,0.006828195,-0.00915915,0,0,0,-0.034809549,-1.201841969,-0.003157345,0,-0.010685665,0.000240813,-0.001055116,0.022977851,0,-0.000501915,-0.00577046,0.002542331,0,0.010438308,0,0.011022089,0.001294957,0,-0.010512526,0.021412253,0.020169959,0,0,-0.039453916,0.011281097,0,0,-0.004916796,1.481334657,-0.002247591,-0.005160444,-0.001774848,0,0.000305368,0,0,-0.008066673,-0.00474965,0,0.024858556,0,0.003219159,0,0,0.005438307,0,-3.04E-05,-0.002979756,-0.012361806,0.01191472,0,-0.00307597,0.003820277,-0.009889448,0.000891483,0.195746389,0.022649126,-0.022488266,-0.11376291,0.100402562,0.009681439,-0.003201204,0,0.014753571,0,0,0,-0.000383469,-0.905107018,1
-1.48839424,0.013902365,-0.023915872,-0.02150329,-0.088786991,0,0,0,0.039980169,0,0.000202064,-0.036661403,0,-0.012908506,-0.000454092,0.006820694,0,0,0,0.023285893,1.945254161,0.024565168,0,0.017916738,0.003798978,0.000494521,-0.006361884,0,-0.001182104,0.000132513,0.003548393,0,0.007006089,0,0.000317629,0.028312057,0,0.010059408,0.013964521,0.027526269,0,0,0.01602481,0.046713935,0,0,-0.00108894,1.256346343,0.010266958,0.004098077,-0.002827468,0,-0.020126069,0,0,0.000277582,-0.000942671,0,0.005689172,0,-0.013907069,0,0,-0.034091837,0,-0.004573707,0.001183559,0.008404589,-0.002749264,0,-0.031599138,-0.000144986,0.027940134,0.002189976,0,-0.111694498,0.01903719,0.312033547,-0.384421941,0.147681325,0.077772987,0,-0.079417951,0,0,0,-0.008116931,-0.631242136,1
0.635563229,0.00590365,-0.000527664,0.031389036,0,0,0,0,6.55E-05,0,-0.018352602,-0.011671083,0,-0.028375697,0.001101603,-0.023951664,0,0,0,0.006790944,2.060654029,0.031445097,0,-0.011337249,-0.000240457,-0.005725345,-0.011393321,0,-0.006908769,-0.000294507,-0.002999344,0,-0.017913211,0,0.003018621,0.005244196,0,-0.018615507,-0.003979154,-0.00546352,0,0,-0.011846138,-0.010310788,0,0,-0.018788916,-0.793650229,-0.000382337,-0.005940107,-0.036259183,0,-0.000406597,0,0,0.020196508,-0.022525052,0,0.013669437,0,-0.003463784,0,0,-0.01385695,0,-0.008323112,-0.000323216,-0.000759051,-0.000457056,0,-0.008888529,-0.00190872,0.044333036,-0.00013155,0.231156025,-0.006978335,-6.67E-05,0.082846846,-0.141869664,-0.040671677,0.04594997,0,-0.000823302,0,0,0,0.004527713,1.965344442,1
0.305046793,-0.012606168,-0.008258361,-0.004416649,0,0,0,0,-0.028892517,0,-0.06354998,-0.088230978,-0.160807215,-0.016272583,-0.001113233,-0.001422106,0,0,0,-0.000487622,-0.030224734,0.019970434,0,0.00076259,0.010225846,0.001748089,-0.0042615,0,0.008600987,0.00068935,0.000764167,0,0.000821998,0,-0.003220788,-0.001754742,0,-0.019872003,-0.0004443,-0.00104312,0,0,0.003204142,-0.01015738,0,0,0.008496709,-1.113647682,-0.01010932,5.11E-05,-0.014646245,0,0.004962248,0,0,0.028232285,0.000897034,0,0.021365829,0,-0.004663656,0,0,0.009623609,0,-0.015749132,1.08E-05,0.007323252,0.006489688,0,0.022486101,0.001419878,-0.01918267,-0.001751101,0,0.048506451,-0.000908948,0.111820601,-0.182279799,-0.09804908,-0.007962163,0,0.036830789,0,0,0,-0.001199439,0.477009249,1
0.157890518,-0.002116943,-0.018584519,0.000516444,0,0,0,0,-0.002309347,-0.432633442,-0.03390071,-0.06650643,0,-0.048949894,0.002128962,-0.021290956,0,0,0,-0.000321317,-0.81083296,0.014248972,0,-0.01783275,0.020681187,-0.004178632,-0.012267305,0,0.005300993,-0.0007827,-0.016802508,0,-0.003880762,0,0.000569362,0.002735913,0,0.027262634,-0.005144239,-0.003101013,0,0,-0.001118024,-0.000769743,0,0,0.004347064,0.140274388,-6.09E-05,-0.002431736,-0.057707168,0,-0.000598788,0,0,0.064762307,-0.0059879,0,0.027222544,0,0.018743677,0,0,0.007921884,0,0.00458645,0.000976049,-0.003410369,-0.002519817,0,0.017380089,2.69E-05,0.02059476,0.000295707,0,-0.002929945,-0.004413949,-0.020826218,0.065565901,0.009867978,-0.009668721,0,-0.010517773,0,0,0,-0.021571876,-0.557583745,1
0.393985222,-0.004658526,-0.001687882,-0.00234275,0,0,0,0,0.001564085,0,-0.008763097,-0.011151274,0,0.006974076,0.009338694,-0.005065668,0,0,0,-0.015807382,0.182098001,3.68E-05,0,-0.032458447,-0.014429605,-0.002158586,0.004227669,0,-0.000391184,0.013602884,0.000275029,0,0.000346825,0,0.017939874,0.004568259,0,0.001625524,-0.005875618,0.000843459,0,0,-0.015498488,-0.000901862,0,0,0.001715966,0.46028556,0.001482664,0.028064308,0.011576734,0,-0.004420225,0,0,-0.000715284,-0.000160302,0,-0.005827862,0,-0.002764792,0,0,0.003246124,0,0.000165697,0.002950157,0.006278597,-0.001795929,0,-0.020057713,0.014830816,0.000987631,0.010870732,0.125180013,-0.000295312,0.001962882,0.034145265,-0.001515334,0.000550074,0.000123114,0,-0.001460813,0,0,0,0.002569499,0.305840488,1
0.88972995,0.014936797,-0.016037651,0.010630991,0,0,0,0,-0.049731314,0,-0.044480898,-0.09366503,0,0.052540516,-0.01317765,-0.001739116,0,0,0,-0.00673513,0.854586494,-0.031378563,0,-0.012495204,-0.000807011,0.004471434,0.008606682,0,0.000787689,-0.024780119,-0.007946732,0,0.003809006,0,0.002503432,0.016721823,0,0.062592311,-0.010698772,3.77E-05,0,0.02271594,0.01616685,0.009350613,0,0,0.00575543,1.173476918,-4.83E-05,0.034809111,0.067111611,0,0.003406658,0,0,0.046952762,-0.001715876,0,-0.07674923,0,0.006520008,0,0,-0.036567869,0,0.006726982,-0.000262499,-0.003042961,-0.001482201,0,0.00196975,-0.010555357,-0.006965249,0.006366929,0,0.009951731,-0.00050417,0.029356842,-0.106063917,-0.017836176,-0.006065078,0,-0.001723225,0,0,0,0.032263426,0.852126768,1
0.767557781,0.000476549,-0.016392942,0.002923995,0,0,0,0,-0.0306049,0,-0.180182337,-0.090190932,0,0.029820257,-0.005269222,-0.039542283,0,0,0,0.003183083,1.225306332,-0.012505954,0,-0.006449927,0.002535074,-0.008062982,0.01242558,0,0.00088661,-0.006658846,-0.002322005,0,0.006590682,0,-0.006717091,-0.003546218,0,-0.074184323,-0.001014079,0.004154691,0,0,-0.00547794,0.041489712,0,0,0.000510558,-0.274338957,-0.000623615,0.000990301,-0.016449713,0.095293027,-0.011351474,0,0,0.040404044,-0.012089212,0,-0.003621539,0,-0.018921979,0,0,-0.012831047,0,-0.005516628,-0.000199662,-0.01693519,3.08E-05,0,0.010644716,0.00053365,0.005568791,-0.000264888,0,0.041460634,-0.014575213,0.057650144,-0.112206142,-0.271828138,0.008292389,0,0.00725697,0,0,0,-0.011025754,1.563404626,0
1.042258363,-0.006920036,-0.000714778,0.002626067,0,0,0,0,-0.008916352,0,0.006814914,-0.007554919,0,-0.02708263,-0.001463545,-0.041076737,0,0,0,0.004921766,0.24833107,-0.014311865,0,-0.005419911,0.001077283,-0.002946858,0.020421187,0,-0.008161882,0.003842901,0.01703855,0,-0.000617208,0,-0.001027445,0.016837059,0,-0.0068973,-0.020426604,0.012369778,0,0,-0.000467456,0.002092326,0,0,0.002457555,-0.313765755,0.007613351,0.009922405,-0.015694603,0,-0.010804384,0,0,0.005633276,-0.014626646,0,-0.000888387,0,-0.010608365,0,0,0.018335403,0,-0.015579695,0.001579945,-0.001404849,0.006853907,0.023753741,0.002402896,-2.97E-05,0.032429447,-0.000443566,0,0.001104158,0.028565332,0.018334049,-0.011325859,0.014108586,0.00452226,0,0.074604202,0,0,0,-0.061835616,1.093330633,1
-1.62887788,0.003032809,0.01373161,-0.007141555,0,0,0,0,0.039624202,-0.498669322,-0.025571078,-0.037242455,0,-0.005503365,-0.002295644,0.004911486,0,0,0,-0.001521027,1.35767277,0.002176492,0,-0.036992271,-0.00038664,-0.000881242,-0.008956336,0,0.008068605,0.005140392,-0.017292576,0,-0.033148635,0,0.003926699,0.002851006,0,0.014676102,-0.000703718,-0.001403449,0,0,-0.007259459,0.017619318,0,0,-5.35E-05,-1.797135061,0.005228147,-0.017834878,-0.011706219,0,0.009265871,0,0,-0.073136529,0.000631788,0,-0.010180672,0,-0.00833513,0,0,-0.085616895,0,-0.007644696,-6.94E-05,0.010064949,0.004055951,0,-0.012550425,0.002384807,0.222746334,-0.02328455,0,-0.023947231,0.004319599,0.160049186,-0.159609824,0.106677426,0.052024547,0,-0.210525218,0,0,0,-0.04122668,1.049439624,1
0.816005478,0.010212289,-0.005131354,0.026679478,0,0,0,0,0.022658708,0,0.010832179,-0.01629572,0,-0.014585636,0.001391266,0.016089615,0,0,0,0.014030588,-0.470210753,0.032699067,0,0.000440697,0.015547774,0.000771188,0.014904539,0,0.001598854,-0.001832319,0.000950182,-0.007922735,-0.002271064,0,0.001660298,0.000125461,0,0.068642964,-0.054052343,0.006509548,0,0,0.014215366,-0.012679524,0,0,-0.012178647,1.92089748,0.001967748,-0.004425022,0.004031371,0,0.004392244,0,0,0.003056132,0.001198826,0,-0.010426564,0,-0.017009106,0,0,0.00397046,0,-0.005882232,-0.001354313,0.014860008,-0.00252266,0,-0.031987532,0.009510036,0.035320182,-0.000120178,0,0.042831054,0.005034863,-0.051640554,-0.018571615,0.034409445,0.026614371,0,-0.028058515,0,0,0,-0.056516259,-0.8794994,0
-1.066475975,-0.003315769,0.015332612,-0.014838321,0,0.53162189,0,0,-0.030000293,0,-0.123447917,-0.079344735,0,0.001427974,-0.007907224,0.001412549,0,0,0,-0.01555365,1.425408157,0.063776882,0,-0.097555807,0.009231381,0.003945563,0.002933945,0,-0.001932654,-0.008475292,0.016926724,0,0.025038814,0,-0.004631362,-0.004910178,0,-0.089618012,0.007145686,-2.32E-05,0,0,-0.010580379,0.085634201,0,0,0.00120827,-1.378951907,0.003421596,-0.00186748,0.107919515,0,-0.016790158,0,0,-0.108089794,-3.38E-05,0,0.016931027,0,-0.006141378,0,0,0.044510581,0,-0.011791489,-0.001078987,0.001676818,-0.001307629,0,-0.057250446,-0.013425375,-0.073782973,-0.0021565,0,0.006304131,-0.00959684,0.117076735,-0.029834018,0.043805933,0.107925623,0,0.04518294,0,0,0,0.100406313,1.347069855,0
0.153675416,0.010611986,-0.017312098,-0.006746808,0,0,0,0,-0.019448964,0,0.077396404,-0.01529488,0,-0.016810135,0.003005798,-0.004668549,0,0,0,0.000135701,-1.038872801,0.007515699,0,0.010395149,-0.024432533,-0.002889107,-0.004992964,0,0.001807035,-0.022988504,0.013479688,0,-0.002158756,0,0.002221385,-0.002227832,0,-0.035503058,-0.001143581,0.007744747,0,0,0.003346584,-0.036283555,0,0,0.018079349,0.136189321,-0.001570565,0.000405169,-0.016724702,0.195023446,0.000479898,0,0,0.046189624,0.011673952,0,0.074759371,0,0.003932407,0,0,0.049942738,0,-0.001569822,-6.15E-05,-0.003961771,-0.009999288,0,0.002214486,-0.002729248,-0.169515278,0.006613141,0,0.056051462,0.001220044,0.016145201,0.048535687,0.019001602,-0.021869038,0,0.105838105,0,0,0,0.057240552,0.691607287,0
-1.449131913,-0.009672871,-0.024790884,0.007681655,0,0,0,0,-0.012171388,0,-0.00743636,-0.033508645,0,0.000373326,-0.004102947,-0.014512899,0,0,0.204577852,-0.003764346,0.034425147,-0.000819377,0,0.001404075,0.003021585,-0.004635091,0.002735836,0,-0.000195978,-0.010987595,0.001189907,0,0.020402596,0,3.21E-05,-0.002970842,0,0.005993045,-0.008134533,0.001876862,0,0,-0.010919806,-0.000362072,0,0,0.011014049,-0.715606859,-0.001018509,0.008953853,0.001322448,0,-0.006436631,0,0,0.000645315,-0.002216944,0,0.004341114,0,-0.00026908,0,0,-0.014442293,0,0.025806462,-0.004965442,0.008155546,0.004197326,0,0.032947821,-0.002033094,-0.021088224,0.000599243,0,0.014308646,0.002466367,0.046557585,-0.04390869,-0.067571777,-0.014924125,0,-0.011847665,0,0,0,0.007629753,-0.003427323,0
-0.469674408,-0.010181563,-0.017077118,0.086334848,0,0,0,0,-0.007659714,0,-0.042560611,-0.07287061,0,0.015755428,0.006953901,-0.000306619,0,0,0,0.000577678,-1.177327604,0.020952673,0,-0.006878257,0.000697593,-0.025714454,-0.005304698,0,0.009364616,0.013178242,-1.01E-05,0,0.002785446,0,0.008501547,-0.005606697,0,0.020012059,-0.034345645,0.000710565,0,0,-0.005312968,0.118681716,0,0,0.000107445,0.118096871,-0.006111713,-0.003588011,-0.012973648,0,0.003911111,0,0,0.013277346,-0.004179093,0,-0.053111001,0,-0.007517612,0,0,-0.101241137,0,0.016460759,-0.001187903,0.004612865,-0.024185069,0,0.032213975,0.009945322,0.027385944,-0.021919996,0.23980584,0.040340992,-0.00288025,0.003012938,0.016923199,-0.000929721,-0.028496082,0,0.006707037,0,0,0,-0.050872779,-1.873556745,1
0.787506302,0.006391719,-0.021643811,-0.038645433,0,0,0,0,-0.029610465,0,-0.1131663,-0.085604723,0,-0.029274744,0.003734772,-0.017648448,0,0,0,0.004761321,0.564366987,0.057879854,0,-0.029779738,0.029240653,-0.002731734,0.043741245,0,0.003330145,-0.04807871,0.001823659,0,-0.058657175,0,-0.003662552,-0.008018016,0,0.023097255,0.019384075,-0.009169748,0,0,-0.01999792,-0.111300611,0,0,0.003622059,-0.831688927,-0.000547529,-0.004258638,-0.035240252,0,0.017072282,0,0,0.0089129,0.003331381,0,0.033745163,0,0.000181232,0,0,0.075716225,0,0.000735667,-0.001280392,-0.001860179,0.003102575,0.25348561,0.045577171,-0.002069151,-0.031224473,-0.003603231,0,-0.033199724,0.004386231,0.047996662,-0.055506254,-0.014472406,0.073701606,0,0.110236682,0,0,0,-0.010354261,0.923039667,0
-0.28870828,-0.048298717,0.051344658,-0.005875696,0,0,0,0,-0.054265632,0,-0.084767591,-0.046050289,0,0.088084323,0.003884183,-0.016523329,0,0,0,0.01543481,0.275644365,-0.121263718,0,0.015246168,0.016670788,-0.001349551,0.006935371,0,0.013549155,-0.045050937,0.008843306,0,0.005048646,0,-0.010920829,0.02929795,0,0.078624451,-0.002855894,-0.026896111,0,0,0.015880745,-0.003871868,0,0,0.00185513,-1.77031119,-0.000119795,-0.026686911,0.041719561,0.138778972,-0.003978431,0,0,-0.014224357,-0.023762026,0,-0.078002945,0,0.006481962,0,0,-0.136228497,0,0.017237422,0.000412773,-0.001408601,0.002190804,0,-0.015785363,0.003685715,0.082302515,-0.004170222,0,0.024355376,-0.000332495,-0.131119006,0.238050243,-0.096618025,0.008467933,0,-0.115461979,0,0,0,-0.041489403,1.018184544,0
